customer_sk,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,churn_flag,Complain,Satisfaction Score,Card Type,Point Earned,age_group,credit_tier,tenure_band,high_value_flag,estimated_ltv,churn_label,balance_salary_ratio,product_engagement,risk_score,risk_category,effective_start_date,effective_end_date,is_current,record_version
9276,15749265,Carslaw,432,Germany,Male,42,1,75681.52,1,1,1,57098.0,0,0,5,SILVER,418,36-50,Poor,New (0-2 yrs),N,1570.73,Active,1.3255,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9277,15623989,Griffin,435,France,Male,54,3,0.0,1,1,0,156910.46,1,1,4,SILVER,832,51-65,Poor,Growing (3-5 yrs),N,470.73,Churned,0.0,2,5,High Risk,2026-04-19,9999-12-31,1,1
9278,15604832,Hsia,633,France,Male,29,7,0.0,1,1,1,130224.73,0,0,4,DIAMOND,660,25-35,Fair,Mature (6-8 yrs),N,911.57,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
9279,15584580,Fyodorova,443,France,Male,35,6,161111.45,1,0,0,13946.66,0,0,5,SILVER,765,25-35,Poor,Mature (6-8 yrs),Y,3305.91,Active,11.552,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
9280,15573854,Chukwujekwu,727,France,Male,62,5,0.0,2,0,1,38652.96,0,0,5,GOLD,599,51-65,Good,Growing (3-5 yrs),N,193.26,Active,0.0,4,2,Low Risk,2026-04-19,9999-12-31,1,1
9281,15614847,Townsend,674,France,Female,45,6,72494.69,1,0,1,140041.78,0,0,3,DIAMOND,839,36-50,Good,Mature (6-8 yrs),N,2290.14,Active,0.5177,3,0,Low Risk,2026-04-19,9999-12-31,1,1
9282,15679966,Marsh,661,France,Female,31,3,133964.3,1,1,1,166187.1,0,0,2,PLATINUM,508,25-35,Fair,Growing (3-5 yrs),Y,3177.85,Active,0.8061,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9283,15799435,Hayes,619,Spain,Male,34,1,0.0,1,1,0,139919.38,0,0,5,GOLD,524,25-35,Fair,New (0-2 yrs),N,139.92,Active,0.0,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9284,15752186,Padovano,562,France,Female,27,3,0.0,2,1,0,28137.03,0,0,1,GOLD,942,25-35,Poor,Growing (3-5 yrs),N,84.41,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9285,15705544,Ma,633,France,Male,61,3,157201.48,1,0,1,50368.63,0,0,1,PLATINUM,343,51-65,Fair,Growing (3-5 yrs),Y,3295.14,Active,3.121,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9286,15713632,Ham,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,0,1,DIAMOND,815,36-50,Poor,Growing (3-5 yrs),N,2388.48,Active,1.0074,1,3,Medium Risk,2026-04-19,9999-12-31,1,1
9287,15586523,Paten,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1,1,1,SILVER,747,25-35,Good,Mature (6-8 yrs),Y,2613.95,Churned,1.5197,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9288,15609176,Cawthorne,688,France,Female,32,5,0.0,2,0,1,177607.77,0,0,2,SILVER,864,25-35,Good,Growing (3-5 yrs),N,888.04,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
9289,15769308,Herbert,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0,0,3,GOLD,839,36-50,Fair,Loyal (9-10 yrs),N,3395.22,Active,0.4129,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9290,15676810,Jen,561,France,Female,31,1,81480.27,2,1,1,65234.6,0,0,1,DIAMOND,666,25-35,Poor,New (0-2 yrs),N,1694.84,Active,1.249,5,1,Low Risk,2026-04-19,9999-12-31,1,1
9291,15634591,Saunders,850,France,Male,33,8,73059.38,1,1,1,186281.0,0,0,5,PLATINUM,430,25-35,Excellent,Mature (6-8 yrs),N,2951.44,Active,0.3922,4,0,Low Risk,2026-04-19,9999-12-31,1,1
9292,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0,0,4,SILVER,302,36-50,Fair,Growing (3-5 yrs),Y,2909.05,Active,1.0536,5,1,Low Risk,2026-04-19,9999-12-31,1,1
9293,15677764,Chao,461,Germany,Female,74,1,185967.98540000003,2,1,1,196767.83,0,0,3,GOLD,885,65+,Poor,New (0-2 yrs),Y,3916.13,Active,0.9451,5,4,Medium Risk,2026-04-19,9999-12-31,1,1
9294,15571917,Eluemuno,771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0,0,3,GOLD,378,36-50,Very Good,Growing (3-5 yrs),Y,3118.08,Active,1.8861,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9295,15574608,Sidorova,713,France,Male,36,8,133889.35,1,1,1,143265.65,0,0,1,SILVER,357,36-50,Good,Mature (6-8 yrs),Y,3823.91,Active,0.9346,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9296,15740868,Pirogova,658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0,0,5,DIAMOND,528,36-50,Fair,Loyal (9-10 yrs),Y,4124.67,Active,0.8449,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9297,15702442,Benson,586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0,0,3,PLATINUM,877,51-65,Fair,Loyal (9-10 yrs),Y,2505.67,Active,1.851,5,3,Medium Risk,2026-04-19,9999-12-31,1,1
9298,15699797,Santana,737,France,Male,30,8,174356.13,1,0,0,31928.5,0,0,5,PLATINUM,403,25-35,Good,Mature (6-8 yrs),Y,3742.55,Active,5.4608,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
9299,15648047,Williamson,742,Germany,Male,27,5,185967.98540000003,2,0,0,21793.59,0,0,2,DIAMOND,788,25-35,Very Good,Growing (3-5 yrs),Y,3828.33,Active,8.5332,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9300,15766826,North,824,France,Male,26,7,146266.0,1,1,0,21903.62,1,1,2,GOLD,867,25-35,Excellent,Mature (6-8 yrs),Y,3078.65,Churned,6.6777,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9301,15591628,Davies,701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0,0,5,SILVER,568,36-50,Good,Loyal (9-10 yrs),Y,3725.58,Active,3.3204,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9302,15583857,Siciliano,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0,0,5,GOLD,408,36-50,Fair,Growing (3-5 yrs),Y,3090.36,Active,0.7975,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9303,15752534,Mironov,744,France,Male,36,10,0.0,2,1,1,182867.84,0,0,5,SILVER,632,36-50,Very Good,Loyal (9-10 yrs),N,1828.68,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9304,15741403,Amechi,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,0,5,PLATINUM,806,36-50,Good,New (0-2 yrs),Y,3453.93,Active,10.1341,1,5,High Risk,2026-04-19,9999-12-31,1,1
9305,15783589,Toscano,616,France,Male,40,9,0.0,2,0,0,93717.55,0,0,1,SILVER,752,36-50,Fair,Loyal (9-10 yrs),N,843.46,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
9306,15598046,Su,662,France,Female,39,5,139562.05,2,1,0,61636.22,0,0,4,PLATINUM,871,36-50,Fair,Growing (3-5 yrs),Y,3099.42,Active,2.2643,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9307,15643330,Chukwuemeka,594,France,Male,37,2,0.0,2,0,1,95864.5,0,0,4,DIAMOND,303,36-50,Fair,New (0-2 yrs),N,191.73,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9308,15680405,P'Eng,685,France,Male,40,2,168001.34,2,1,1,167400.29,0,0,2,GOLD,272,36-50,Good,New (0-2 yrs),Y,3694.83,Active,1.0036,5,2,Low Risk,2026-04-19,9999-12-31,1,1
9309,15728683,Lombardo,742,France,Male,27,0,0.0,2,0,1,131534.96,0,0,1,GOLD,905,25-35,Very Good,,N,0.0,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9310,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,0,4,DIAMOND,753,65+,Good,Mature (6-8 yrs),Y,3024.74,Active,1.3274,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9311,15733032,Butler,651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,0,5,PLATINUM,758,36-50,Fair,New (0-2 yrs),N,239.62,Active,0.0,5,1,Low Risk,2026-04-19,9999-12-31,1,1
9312,15608381,Dean,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1,1,1,PLATINUM,767,36-50,Fair,New (0-2 yrs),Y,2535.79,Churned,13.3321,2,5,High Risk,2026-04-19,9999-12-31,1,1
9313,15658946,Piccio,579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0,0,5,PLATINUM,696,36-50,Poor,Loyal (9-10 yrs),N,1095.51,Active,2.424,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9314,15757912,Bradley,722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,0,2,GOLD,983,36-50,Good,,Y,2519.56,Active,0.7866,1,5,High Risk,2026-04-19,9999-12-31,1,1
9315,15645371,Cameron,613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,1,1,SILVER,669,51-65,Fair,Mature (6-8 yrs),Y,3320.66,Churned,2.7458,4,3,Medium Risk,2026-04-19,9999-12-31,1,1
9316,15653110,Chan,694,France,Male,42,8,133767.19,1,1,0,36405.21,0,0,1,DIAMOND,241,36-50,Good,Mature (6-8 yrs),Y,2966.59,Active,3.6744,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,1,5,SILVER,431,36-50,Poor,,Y,2176.14,Churned,1.7707,4,8,Critical Risk,2026-04-19,9999-12-31,1,1
9318,15585249,Mironova,741,France,Male,42,6,106036.52,1,1,0,194686.78,1,1,4,DIAMOND,927,36-50,Very Good,Mature (6-8 yrs),Y,3288.85,Churned,0.5447,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9319,15611786,Tsui,668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,0,5,PLATINUM,397,65+,Fair,Loyal (9-10 yrs),N,1210.35,Active,0.0,3,2,Low Risk,2026-04-19,9999-12-31,1,1
9320,15575486,Okoli,529,France,Female,27,1,0.0,2,1,1,37769.98,0,0,5,PLATINUM,333,25-35,Poor,New (0-2 yrs),N,37.77,Active,0.0,5,1,Low Risk,2026-04-19,9999-12-31,1,1
9321,15780215,Berry,636,France,Male,31,6,0.0,2,1,1,2382.61,0,0,3,SILVER,875,25-35,Fair,Mature (6-8 yrs),N,14.3,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,1,1,GOLD,401,51-65,Poor,New (0-2 yrs),N,1750.47,Churned,0.7693,2,6,High Risk,2026-04-19,9999-12-31,1,1
9323,15739042,Bogolyubov,767,France,Female,35,9,0.0,2,1,0,39511.61,0,0,1,DIAMOND,981,25-35,Very Good,Loyal (9-10 yrs),N,355.6,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9324,15815316,Kennedy,644,France,Male,50,9,76817.0,4,1,0,196371.13,1,1,4,PLATINUM,381,36-50,Fair,Loyal (9-10 yrs),N,3303.68,Churned,0.3912,5,6,High Risk,2026-04-19,9999-12-31,1,1
9325,15778489,Bolton,780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,0,1,PLATINUM,408,65+,Very Good,Loyal (9-10 yrs),Y,3953.57,Active,1.1636,5,3,Medium Risk,2026-04-19,9999-12-31,1,1
9326,15786389,Chuang,635,Spain,Female,41,10,0.0,2,1,1,61994.2,0,0,5,PLATINUM,883,36-50,Fair,Loyal (9-10 yrs),N,619.94,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9327,15601787,Greco,641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1,1,2,PLATINUM,267,25-35,Fair,New (0-2 yrs),Y,2459.16,Churned,0.5389,3,2,Low Risk,2026-04-19,9999-12-31,1,1
9328,15624715,Ma,593,Spain,Female,40,2,0.0,1,1,1,5194.95,0,0,2,SILVER,678,36-50,Fair,New (0-2 yrs),N,10.39,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9329,15763093,Nucci,540,Germany,Female,35,7,128369.75,2,1,0,198069.7345,0,0,2,PLATINUM,653,25-35,Poor,Mature (6-8 yrs),Y,3953.88,Active,0.6481,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9330,15572073,Yao,663,Spain,Male,35,5,0.0,2,1,1,62634.94,0,0,5,SILVER,252,25-35,Fair,Growing (3-5 yrs),N,313.17,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9331,15780256,Palfreyman,630,France,Male,34,9,0.0,2,1,1,114006.35,0,0,5,DIAMOND,348,25-35,Fair,Loyal (9-10 yrs),N,1026.06,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9332,15659305,Webster,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,0,5,DIAMOND,870,Under 25,Fair,Mature (6-8 yrs),Y,4186.63,Active,1.5383,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9333,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,1,4,DIAMOND,485,51-65,Good,Loyal (9-10 yrs),Y,3401.43,Churned,3.0515,2,6,High Risk,2026-04-19,9999-12-31,1,1
9334,15714680,Bianchi,755,France,Female,78,5,121206.96,1,1,1,76016.49,0,0,5,PLATINUM,554,65+,Very Good,Growing (3-5 yrs),Y,2804.22,Active,1.5945,4,3,Medium Risk,2026-04-19,9999-12-31,1,1
9335,15777217,Somadina,641,Spain,Male,25,10,0.0,2,1,1,180808.39,0,0,4,DIAMOND,586,Under 25,Fair,Loyal (9-10 yrs),N,1808.08,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,0,2,DIAMOND,555,36-50,Good,Growing (3-5 yrs),Y,2567.96,Active,30.1892,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9337,15594450,Tomlinson,695,France,Male,49,9,159458.53,1,1,0,135841.35,0,0,5,GOLD,360,36-50,Good,Loyal (9-10 yrs),Y,4411.74,Active,1.1739,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9338,15797751,Pai,466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1,1,2,GOLD,692,36-50,Poor,Growing (3-5 yrs),Y,2959.4,Churned,0.5562,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9339,15691543,Lennox,558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,0,3,DIAMOND,487,51-65,Poor,New (0-2 yrs),Y,3028.33,Active,1.6053,4,4,Medium Risk,2026-04-19,9999-12-31,1,1
9340,15722845,Meldrum,665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,0,4,GOLD,943,25-35,Fair,New (0-2 yrs),Y,3719.37,Active,2.8679,5,2,Low Risk,2026-04-19,9999-12-31,1,1
9341,15605804,Watson,737,France,Male,45,10,0.0,2,1,0,1842.8253000000004,0,0,5,GOLD,531,36-50,Good,Loyal (9-10 yrs),N,18.43,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9342,15702061,Findlay,654,France,Male,29,7,0.0,2,1,1,149184.15,0,0,3,GOLD,795,25-35,Fair,Mature (6-8 yrs),N,1044.29,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9343,15694321,Su,619,France,Female,28,3,0.0,2,1,0,53394.12,0,0,3,PLATINUM,658,25-35,Fair,Growing (3-5 yrs),N,160.18,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9344,15798749,Davidson,845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,0,1,DIAMOND,443,36-50,Excellent,Growing (3-5 yrs),Y,3335.0,Active,1.5531,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9345,15720050,Barrett,727,France,Female,28,2,110997.76,1,1,0,101433.76,0,0,2,DIAMOND,935,25-35,Good,New (0-2 yrs),Y,2422.82,Active,1.0943,2,5,High Risk,2026-04-19,9999-12-31,1,1
9346,15758048,Miah,582,France,Male,50,2,148942.0,1,1,1,116944.3,0,0,1,PLATINUM,612,36-50,Fair,New (0-2 yrs),Y,3212.73,Active,1.2736,4,2,Low Risk,2026-04-19,9999-12-31,1,1
9347,15805681,Chamberlain,716,France,Male,41,9,0.0,1,1,1,113267.48,0,0,1,SILVER,237,36-50,Good,Loyal (9-10 yrs),N,1019.41,Active,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
9348,15802809,Vidal,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0,0,4,DIAMOND,699,36-50,Fair,,N,1688.77,Active,0.4654,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9349,15807239,Lung,664,France,Female,34,7,93920.47,1,0,0,179913.98,0,0,1,PLATINUM,503,25-35,Fair,Mature (6-8 yrs),N,3137.81,Active,0.522,1,3,Medium Risk,2026-04-19,9999-12-31,1,1
9350,15749093,Tretyakova,801,France,Male,43,4,158713.08,2,0,0,98586.14,0,0,2,SILVER,224,36-50,Excellent,Growing (3-5 yrs),Y,3568.61,Active,1.6099,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9351,15689344,Montgomery,615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,0,5,PLATINUM,757,36-50,Fair,Growing (3-5 yrs),N,481.28,Active,0.0,5,3,Medium Risk,2026-04-19,9999-12-31,1,1
9352,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,0,1,SILVER,831,51-65,Good,Mature (6-8 yrs),Y,3167.87,Active,1.2254,4,3,Medium Risk,2026-04-19,9999-12-31,1,1
9353,15610090,Han,667,France,Male,40,8,72945.29,2,1,0,98931.5,0,0,3,SILVER,616,36-50,Fair,Mature (6-8 yrs),N,2250.36,Active,0.7373,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9354,15693926,Pan,670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0,0,3,DIAMOND,345,36-50,Good,,Y,3574.85,Active,0.919,4,2,Low Risk,2026-04-19,9999-12-31,1,1
9355,15791501,Carroll,590,France,Male,43,8,0.0,2,1,1,143628.31,0,0,2,SILVER,363,36-50,Fair,Mature (6-8 yrs),N,1149.03,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9356,15621870,Hawkins,739,Spain,Female,40,8,0.0,1,1,0,167030.51,0,0,5,PLATINUM,836,36-50,Good,Mature (6-8 yrs),N,1336.24,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
9357,15734711,Loggia,432,France,Male,42,7,0.0,1,1,0,77786.37,1,1,3,GOLD,986,36-50,Poor,Mature (6-8 yrs),N,544.5,Churned,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
9358,15814405,Chesnokova,432,France,Female,46,9,0.0,1,1,1,81014.5,1,1,2,GOLD,768,36-50,Poor,Loyal (9-10 yrs),N,729.13,Churned,0.0,4,0,Low Risk,2026-04-19,9999-12-31,1,1
9359,15729359,Chambers,837,France,Female,29,9,0.0,2,1,1,41866.26,0,0,4,SILVER,374,25-35,Excellent,Loyal (9-10 yrs),N,376.8,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9360,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,1,1,DIAMOND,752,36-50,Fair,Loyal (9-10 yrs),Y,2904.15,Churned,12.3971,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9361,15671934,Veale,552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,0,2,SILVER,718,36-50,Poor,New (0-2 yrs),Y,2956.91,Active,0.8897,3,2,Low Risk,2026-04-19,9999-12-31,1,1
9362,15641773,Browne,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,0,5,SILVER,928,36-50,Fair,New (0-2 yrs),Y,3925.3,Active,1.0592,5,2,Low Risk,2026-04-19,9999-12-31,1,1
9363,15701972,Parsons,684,France,Male,35,3,137179.39,1,1,1,37264.11,0,0,5,DIAMOND,981,25-35,Good,Growing (3-5 yrs),Y,2855.38,Active,3.6813,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9364,15749114,Bailey,634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,0,2,SILVER,332,25-35,Fair,Growing (3-5 yrs),N,58.55,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9365,15780362,Ferrari,607,France,Female,49,9,119960.29,2,1,0,103068.22,0,0,2,PLATINUM,768,36-50,Fair,Loyal (9-10 yrs),Y,3326.82,Active,1.1639,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9366,15753229,Genovese,802,France,Male,29,9,127414.55,1,1,1,134459.12,0,0,2,GOLD,944,25-35,Excellent,Loyal (9-10 yrs),Y,3758.42,Active,0.9476,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9367,15656009,Mcintyre,736,France,Female,36,6,0.0,1,1,0,70496.66,0,0,2,GOLD,978,36-50,Good,Mature (6-8 yrs),N,422.98,Active,0.0,2,3,Medium Risk,2026-04-19,9999-12-31,1,1
9368,15785024,Warner,629,France,Female,40,9,137409.19,1,1,0,175877.7,1,1,4,DIAMOND,877,36-50,Fair,Loyal (9-10 yrs),Y,4331.08,Churned,0.7813,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
9369,15670492,Gordon,737,France,Male,28,8,0.0,2,1,0,106390.01,0,0,2,SILVER,934,25-35,Good,Mature (6-8 yrs),N,851.12,Active,0.0,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9370,15795458,Mcmillan,718,Spain,Female,39,2,0.0,1,1,1,52138.49,0,0,2,PLATINUM,431,36-50,Good,New (0-2 yrs),N,104.28,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9371,15732438,Cheng,561,France,Male,43,4,0.0,4,0,0,18522.91,1,1,1,GOLD,320,36-50,Poor,Growing (3-5 yrs),N,74.09,Churned,0.0,4,6,High Risk,2026-04-19,9999-12-31,1,1
9372,15781987,Akhtar,641,France,Male,31,9,112494.99,1,1,1,32231.6,0,0,4,GOLD,565,25-35,Fair,Loyal (9-10 yrs),Y,2539.98,Active,3.4902,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9373,15775826,Iadanza,677,France,Male,30,1,78133.15,1,0,1,174225.88,0,0,5,PLATINUM,926,25-35,Good,New (0-2 yrs),N,1736.89,Active,0.4485,3,1,Low Risk,2026-04-19,9999-12-31,1,1
9374,15807457,Abernathy,641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,0,2,GOLD,262,36-50,Fair,New (0-2 yrs),N,102.02,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9375,15632538,Watson,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,0,5,DIAMOND,528,25-35,Fair,Growing (3-5 yrs),Y,3068.49,Active,4.623,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9376,15641389,Shen,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,1,1,PLATINUM,291,36-50,Fair,Growing (3-5 yrs),Y,2801.74,Churned,1.4987,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9377,15657306,Kershaw,567,France,Female,47,2,0.0,1,0,0,110900.43,1,1,5,DIAMOND,545,36-50,Poor,New (0-2 yrs),N,221.8,Churned,0.0,1,4,Medium Risk,2026-04-19,9999-12-31,1,1
9378,15709447,Reed,584,France,Female,26,0,146286.22,1,1,0,105105.35,0,0,1,SILVER,256,25-35,Fair,,Y,2925.72,Active,1.3918,2,5,High Risk,2026-04-19,9999-12-31,1,1
9379,15762682,Mitchell,709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,0,3,DIAMOND,716,25-35,Good,New (0-2 yrs),Y,2249.22,Active,8.8229,3,5,High Risk,2026-04-19,9999-12-31,1,1
9380,15626042,Webb,690,Spain,Female,26,2,0.0,2,1,1,93255.85,0,0,3,GOLD,568,25-35,Good,New (0-2 yrs),N,186.51,Active,0.0,5,1,Low Risk,2026-04-19,9999-12-31,1,1
9381,15597109,Vanzetti,627,France,Male,70,1,94416.78,1,0,1,145299.5,0,0,2,DIAMOND,784,65+,Fair,New (0-2 yrs),N,2033.64,Active,0.6498,3,3,Medium Risk,2026-04-19,9999-12-31,1,1
9382,15756148,Nnanna,765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0,0,3,PLATINUM,926,36-50,Very Good,New (0-2 yrs),N,1925.27,Active,1.9421,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9383,15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0,0,3,GOLD,902,36-50,Fair,Mature (6-8 yrs),N,2365.43,Active,0.3552,4,0,Low Risk,2026-04-19,9999-12-31,1,1
9384,15739997,Capon,716,France,Female,23,2,94464.81,2,0,1,185900.88,0,0,5,PLATINUM,351,Under 25,Good,New (0-2 yrs),N,2261.1,Active,0.5081,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9385,15686242,Otutodilichukwu,771,France,Female,57,4,0.0,1,0,0,85876.67,1,1,4,SILVER,652,51-65,Very Good,Growing (3-5 yrs),N,343.51,Churned,0.0,1,5,High Risk,2026-04-19,9999-12-31,1,1
9386,15759244,Boone,687,Germany,Male,44,8,95368.14,2,1,1,1842.8253000000004,0,0,3,GOLD,619,36-50,Good,Mature (6-8 yrs),N,1922.11,Active,51.751,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9387,15672027,Mcintyre,717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,0,3,GOLD,390,25-35,Good,Loyal (9-10 yrs),Y,2276.03,Active,4.3985,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9388,15594576,Zhdanov,524,France,Male,32,1,144875.71,1,0,0,187740.04,0,0,1,DIAMOND,606,25-35,Poor,New (0-2 yrs),Y,3085.25,Active,0.7717,1,5,High Risk,2026-04-19,9999-12-31,1,1
9389,15707138,Nagy,679,Spain,Male,39,5,0.0,2,1,1,100060.54,0,0,1,PLATINUM,338,36-50,Good,Growing (3-5 yrs),N,500.3,Active,0.0,5,0,Low Risk,2026-04-19,9999-12-31,1,1
9390,15756954,Lombardo,538,France,Female,32,2,0.0,1,1,1,80130.54,0,0,3,PLATINUM,559,25-35,Poor,New (0-2 yrs),N,160.26,Active,0.0,4,1,Low Risk,2026-04-19,9999-12-31,1,1
9391,15619130,Simpson,752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0,0,1,SILVER,264,36-50,Very Good,Growing (3-5 yrs),Y,2928.16,Active,0.8552,5,1,Low Risk,2026-04-19,9999-12-31,1,1
9392,15639665,Herbert,846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,0,1,PLATINUM,292,51-65,Excellent,,N,0.0,Active,0.0,5,3,Medium Risk,2026-04-19,9999-12-31,1,1
9393,15571065,Lehr,532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,0,1,PLATINUM,777,36-50,Poor,,N,0.0,Active,0.0,3,4,Medium Risk,2026-04-19,9999-12-31,1,1
9394,15686060,Chou,670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1,1,3,GOLD,597,36-50,Good,Loyal (9-10 yrs),Y,3843.0,Churned,0.6245,2,4,Medium Risk,2026-04-19,9999-12-31,1,1
